"Scenario","N_AC","b_X","b_EM","meanX_AC","corX","maic.ate","maic.ate.mcse","maic.lci.mean","maic.lci.mcse","maic.uci.mean","maic.uci.mcse","maic.bias","maic.bias.mcse","maic.mse","maic.mse.mcse","maic.mae","maic.mae.mcse","maic.cov","maic.cov.mcse","maic.empse","maic.empse.mcse","maic.vr","maic.vr.mcse","maic.error.worse.than","maic.error.worse.than.mcse","maic.std.bias","maic.aess.mean","maic.aess.mcse","stc.ate","stc.ate.mcse","stc.lci.mean","stc.lci.mcse","stc.uci.mean","stc.uci.mcse","stc.bias","stc.bias.mcse","stc.mse","stc.mse.mcse","stc.mae","stc.mae.mcse","stc.cov","stc.cov.mcse","stc.empse","stc.empse.mcse","stc.vr","stc.vr.mcse","stc.error.worse.than","stc.error.worse.than.mcse","stc.std.bias","stc.no.convergence","bucher.ate","bucher.ate.mcse","bucher.lci.mean","bucher.lci.mcse","bucher.uci.mean","bucher.uci.mcse","bucher.bias","bucher.bias.mcse","bucher.mse","bucher.mse.mcse","bucher.mae","bucher.mae.mcse","bucher.cov","bucher.cov.mcse","bucher.empse","bucher.empse.mcse","bucher.vr","bucher.vr.mcse","bucher.std.bias"
108,600,1.10866262452161,1.10866262452161,0.3,0.35,0.0088047520409138,0.00396962367569026,-0.244814427159263,0.00398482365955027,0.26242393124109,0.00397052504554889,0.0088047520409138,0.00396962367569026,0.015819677872976,0.000717756625583748,0.0999559270011099,0.00396962367569026,0.953,0.00669260786241059,0.125530522689108,0.00280835234723254,1.03082433969139,0.0230630603516247,0.147,0.0111978122863352,7.0140328043721,309.072606386574,1.00543776234112,0.123757073773859,0.00433863846317366,-0.149416484096215,0.00432210686881419,0.396930631643933,0.0043630119899742,0.123757073773859,0.00433863846317366,0.0341207732394841,0.00139175437889711,0.149296147726538,0.00433863846317366,0.86,0.0109726933794762,0.137199794876413,0.0030694157701809,1.01586759241765,0.0227276754396178,0.297,0.0144496020706454,90.2020836731838,0,-0.250591092272616,0.0037864825014347,-0.493166653612258,0.00379517697476715,-0.00801553093297456,0.00377860581842351,-0.250591092272616,0.0037864825014347,0.0771190078103204,0.00203567979665036,0.252125942501431,0.0037864825014347,0.482,0.0158011391994375,0.119739090249054,0.00267878718221571,1.03362498795596,0.0231241986457485,-209.280938874175
109,150,0.400477566597125,0.400477566597125,0.15,0,-0.0398000978624009,0.0136799206509875,-0.751306896350402,0.0146786957925769,0.6717067006256,0.0142679834535439,-0.0398000978624009,0.0136799206509875,0.188537136578154,0.0090197969930256,0.34374320776557,0.0136799206509875,0.895,0.00969407035254026,0.432597074674939,0.00967800487119863,0.839165044180514,0.0193471204599677,0.534,0.0157747900144503,-9.20026976426213,25.7079977993894,0.224754148433433,-0.0683836516541706,0.0118280640789842,-0.757848045594242,0.0123290714181097,0.6210807422859,0.0115557769292766,-0.0683836516541707,0.0118280640789842,0.144439520570258,0.00708337469823456,0.300092951838114,0.0118280640789842,0.933,0.00790638982089803,0.374036228000117,0.00836788930972308,0.94048112328444,0.0211054457961104,0.483,0.0158022466757104,-18.2826278673063,0,-0.26544471619229,0.00687289932531032,-0.69473380511882,0.00717593664183864,0.163844372734239,0.00658773463867442,-0.26544471619229,0.00687289932531032,0.117650405745121,0.00442786505928787,0.285408909280213,0.00687289932531032,0.788,0.0129250145067617,0.217340159970152,0.00486230548017173,1.00777081470502,0.0225507544847474,-122.133303034628
110,300,0.400477566597125,0.400477566597125,0.15,0,-0.0106792489299905,0.00972241863379962,-0.552365096475703,0.00991437583791316,0.531006598615722,0.0102735005862205,-0.0106792489299905,0.00972241863379962,0.0945449450244719,0.00400689764491703,0.248478520188362,0.00972241863379962,0.916,0.00877177291087725,0.307449872484693,0.00687822811976271,0.898928357360821,0.0202934192606746,0.434,0.0156730341670016,-3.47349271726309,49.2741157321835,0.351519160338403,-0.0344208379998337,0.00806687243262988,-0.524905783419926,0.00819643127195132,0.456064107420258,0.00800899622624055,-0.0344208379998337,0.00806687243262988,0.0661941505020905,0.00285056718559388,0.208333605400481,0.00806687243262988,0.954,0.00662449998113065,0.255096904811336,0.00570699441101613,0.981007667487639,0.0219605852277436,0.34,0.0149799866488592,-13.493240157222,0,-0.261779301956622,0.00515112029930702,-0.588941204551243,0.00526326772503846,0.0653826006379997,0.00504497812108821,-0.261779301956622,0.00515112029930702,0.0950359092304911,0.00295271410259695,0.268814814173949,0.00515112029930702,0.657,0.0150116954405557,0.162892726473384,0.00364421465743113,1.02473823669544,0.0229263376053077,-160.706562916666
111,600,0.400477566597125,0.400477566597125,0.15,0,-0.000138394492596811,0.00706874904741544,-0.414601028847795,0.00705387419703321,0.414324239862602,0.0074572323527404,-0.000138394492596811,0.00706874904741544,0.0499172650352769,0.00213172997897722,0.181467708132543,0.00706874904741544,0.937,0.00768316341099159,0.223533471979783,0.00500086144207487,0.946007824097099,0.0212323179063456,0.283,0.0142446832186609,-0.0619122010547607,94.5481635719175,0.553420808192168,-0.0272604163688762,0.00587339228068615,-0.390760389498801,0.00592901444638303,0.336239556761048,0.00584010698741469,-0.0272604163688762,0.00587339228068615,0.0352053704465453,0.00157334284271625,0.148550894360842,0.00587339228068615,0.938,0.00762600813007697,0.185732971986192,0.00415519362671432,0.998544178232529,0.0223424386665928,0.218,0.0130566458173606,-14.6772089399952,0,-0.253682820843019,0.00427407025360841,-0.516344818666844,0.00429843507813021,0.00897917698080639,0.00425211515608869,-0.253682820843019,0.00427407025360841,0.0826043824471187,0.00233226139840759,0.25692454560264,0.00427407025360841,0.533,0.0157769135131052,0.135157968809761,0.00302373630590331,0.991533737097354,0.0221827130137351,-187.693572992419
112,150,0.693147180559945,0.400477566597125,0.15,0,-0.0186234630296696,0.0123127037031113,-0.682198752496946,0.0131190520048325,0.644951826437607,0.0128561844122048,-0.0186234630296696,0.0123127037031113,0.151797903183348,0.00678022308716258,0.310038407909822,0.0123127037031113,0.91,0.00904986187739901,0.389361878566214,0.00871075274897408,0.869538239376716,0.0198961628143991,0.528,0.0157865765763195,-4.78307303690043,25.5621237538973,0.231995209989038,-0.0840395262071958,0.0112594837577189,-0.763603658581442,0.0116137682246872,0.595524606167051,0.0111301180220714,-0.0840395262071958,0.0112594837577189,0.133711840480976,0.00610776726877617,0.293753247315231,0.0112594837577189,0.953,0.00669260786241059,0.356056139520632,0.0079656411345134,0.973786790047966,0.0218462006318234,0.549,0.015735278834517,-23.6028864213212,0,-0.236204497126484,0.0068276181160172,-0.655626154035122,0.00710081766399128,0.183217159782154,0.00656999739364748,-0.236204497126484,0.0068276181160172,0.102362317231803,0.00395889977445917,0.265141743230636,0.0068276181160172,0.802,0.012601428490453,0.215908242404421,0.00483027080867815,0.991136656467176,0.0221777356516298,-109.400407550929
113,300,0.693147180559945,0.400477566597125,0.15,0,-0.0103462726716659,0.00879566576747511,-0.516387328510761,0.00886468521832511,0.495694783167429,0.00938335343491747,-0.0103462726716659,0.00879566576747511,0.0773934179150368,0.00338210990910692,0.222637432714521,0.00879566576747511,0.921,0.00852988862764339,0.278143373627943,0.00622258698093502,0.928258520337182,0.0209168030227976,0.452,0.0157383607786834,-3.71976241487079,49.6103782321083,0.347870016918935,-0.0893191742177146,0.00767391582257994,-0.5707377377708,0.00782835823172255,0.39209938933537,0.00759292716878221,-0.0893191742177146,0.00767391582257994,0.0668080099509251,0.00305918246550609,0.20543253721497,0.00767391582257994,0.934,0.00785136930732467,0.242670525717572,0.00542899309191063,1.01217990446845,0.0226582076915096,0.396,0.0154655746740947,-36.8067666864773,0,-0.230650617700887,0.0050622566461528,-0.549854580167157,0.00515438359383186,0.0885533447653832,0.004975333043484,-0.230650617700887,0.0050622566461528,0.0788005233549673,0.00267129006423366,0.240302963943324,0.0050622566461528,0.723,0.0141517136771488,0.160082611021679,0.0035813471240557,1.01736319837954,0.0227611355799983,-144.082243679578
114,600,0.693147180559945,0.400477566597125,0.15,0,-0.00548372475983235,0.00662213204850158,-0.397526722107451,0.006524200385028,0.386559272587786,0.00706105044761438,-0.00548372475983235,0.00662213204850158,0.0438388514721655,0.00197658347146156,0.165588485609707,0.00662213204850158,0.923,0.00843036179532053,0.209410202396616,0.00468489751206944,0.955185614887041,0.0214314257512837,0.315,0.0146892818068141,-2.61865214639655,95.6402587440662,0.561782929329965,-0.0838597185364779,0.00585282618456774,-0.440779508544018,0.005892998050807,0.273060071471062,0.00583348266511197,-0.0838597185364779,0.00585282618456774,0.0412537711654323,0.00187906216477608,0.161557103813681,0.00585282618456774,0.922,0.00848033018225116,0.185082614923071,0.00414064392401549,0.983913480908296,0.0220148186224739,0.274,0.0141040419738457,-45.3093439226228,0,-0.236643009439357,0.00410277476892613,-0.493118037393115,0.00412550137308531,0.0198320185144002,0.00408196547074248,-0.236643009439357,0.00410277476892613,0.0728158419602481,0.0020344048387403,0.239947924666045,0.00410277476892613,0.542,0.0157555069737537,0.129741129964776,0.00290255149953897,1.00860082429266,0.0225644813576411,-182.396291371599
115,150,1.10866262452161,0.400477566597125,0.15,0,-0.0124010177825616,0.0117991371589819,-0.633313587473678,0.0119968754301722,0.608511551908555,0.012718581886494,-0.0124010177825616,0.0117991371589819,0.139094983663118,0.00660666482897098,0.296447094914025,0.0117991371589819,0.905905905905906,0.00923719228293846,0.372934871068355,0.00834742883561859,0.849472584107075,0.0193861420398836,0.555555555555556,0.0157213466658522,-3.32525026341357,26.1414769236728,0.231704725299863,-0.183301833053572,0.0112217084884087,-0.852383967904132,0.0116791922045261,0.485780301796988,0.0109885481715725,-0.183301833053572,0.0112217084884087,0.159400376658225,0.00744881252219261,0.319038507231174,0.0112217084884087,0.924,0.00837997613361756,0.354861580618167,0.00793891661982342,0.961993993246488,0.0215832337538515,0.592,0.0155414285057713,-51.65445995429,0,-0.208500178981668,0.00666390189686328,-0.617465601518319,0.00687839740741247,0.200465243554982,0.00646121010197171,-0.208500178981668,0.00666390189686328,0.0878355055379148,0.00342991170709492,0.243596708622211,0.00666390189686328,0.84,0.0115931013969516,0.210731080980044,0.00471444803405179,0.990170320508325,0.0221548338300689,-98.9413512292535
116,300,1.10866262452161,0.400477566597125,0.15,0,0.00396577903610468,0.008241877137033,-0.474118067488106,0.00825739574299958,0.482049625560315,0.00878710734831007,0.00396577903610468,0.008241877137033,0.0678763376065685,0.00287355817255228,0.212187529183205,0.008241877137033,0.928,0.00817410545564467,0.26063103948292,0.00583080334418957,0.935900852480537,0.0210582294927866,0.503,0.015811103693291,1.52160657609032,49.6612822615304,0.354392811469307,-0.156454523223824,0.00788758325257846,-0.630100975416962,0.00805290839076496,0.317191928969314,0.00779456821927504,-0.156454523223824,0.00788758325257846,0.086629773433984,0.00361869493920399,0.239688458506096,0.00788758325257846,0.899,0.00952885092757778,0.249427283123471,0.00558015438013002,0.968862711036835,0.0216887624258776,0.551,0.0157289224042844,-62.7255051109931,0,-0.194879816981807,0.00479294217502285,-0.505971110958472,0.0048660915475471,0.116211476994857,0.00472400332484765,-0.194879816981807,0.00479294217502285,0.0609274654652824,0.00220554479286577,0.207191276618955,0.00479294217502285,0.785,0.012991343271579,0.151566139665536,0.0033908177467313,1.04721915375858,0.0234288676924092,-128.577410107464
117,600,1.10866262452161,0.400477566597125,0.15,0,0.00225571940922038,0.00629367553401888,-0.371083939939155,0.00615005887054146,0.375595378757596,0.00679086563241984,0.00225571940922038,0.00629367553401888,0.0395758296458334,0.00164566764719804,0.162036468183169,0.00629367553401888,0.943,0.00733150734842434,0.199023495415762,0.00445252746927164,0.957087593127066,0.0214862440060496,0.381,0.0153570504980611,1.13339352447215,94.7280049233131,0.592783554419073,-0.165786392081016,0.00582601886637721,-0.517618497504816,0.0058703612402647,0.186045713342784,0.00580561422602912,-0.165786392081016,0.00582601886637721,0.0613936811347921,0.00249478861233213,0.201780638464101,0.00582601886637721,0.843,0.0115043904662524,0.184234893088642,0.00412167880260501,0.974351121852842,0.0218012750589605,0.472,0.0157865765763195,-89.9864240164595,0,-0.203078000534713,0.00400741420041664,-0.453192971090814,0.00401928314582894,0.0470369700213868,0.00399716257830249,-0.203078000534713,0.00400741420041664,0.0572839835063043,0.00176524104630615,0.209119449781187,0.00400741420041664,0.634,0.0152329905140127,0.126725564010191,0.0028350876545284,1.00699511383334,0.0225285174954555,-160.250224270758
118,150,0.400477566597125,0.693147180559945,0.15,0,-0.00904534346474391,0.0121461035712506,-0.681137427240761,0.012798156624215,0.663046740311274,0.0128303527559331,-0.00904534346474391,0.0121461035712506,0.147462122369978,0.00689703838640094,0.306104299317702,0.0121461035712506,0.916,0.00877177291087725,0.384093519814571,0.0085928897197339,0.89277847124472,0.0204427075942386,0.327,0.0148347901906296,-2.35498465819229,25.6652661994096,0.224406248790244,0.000178636887028395,0.0111208843442832,-0.678992327266663,0.0114090866873351,0.67934960104072,0.0110631477631205,0.000178636887028395,0.0111208843442832,0.123550426441462,0.00553119787549573,0.281602895014194,0.0111208843442832,0.95,0.00689202437604511,0.351673241232431,0.00786758751032962,0.985352665017462,0.0221050754822411,0.29,0.0143492160064583,0.0507962694012104,0,-0.409788455400133,0.0067412055038283,-0.833278193773555,0.00701251596119986,0.0137012829732886,0.00648574023231478,-0.409788455400133,0.0067412055038283,0.213324985972427,0.00602482739448304,0.412327416484331,0.0067412055038283,0.532,0.0157789733506334,0.213175635673603,0.00476913729021459,1.01357813572302,0.0226798665339626,-192.230436703173
119,300,0.400477566597125,0.693147180559945,0.15,0,-0.00605950442599382,0.00905069794913304,-0.518494263158434,0.00911267264919046,0.506375254306446,0.00961457081245143,-0.00605950442599382,0.00905069794913304,0.0818699358269632,0.00354397870280599,0.230690065207079,0.00905069794913304,0.924,0.00837997613361756,0.286208199334752,0.00640301220118071,0.913499719116829,0.0205805838539691,0.183,0.0122274690758145,-2.11716660811194,49.1874289881922,0.353793326205408,0.00831641793702854,0.00794768155530567,-0.472392091002722,0.00803909164940704,0.489024926876779,0.00793122543434138,0.00831641793702854,0.00794768155530567,0.0631716392697447,0.00272649982027431,0.2012420665009,0.00794768155530567,0.949,0.00695693898205238,0.251327758324754,0.00562267156143419,0.975872906972445,0.0218458530893047,0.164,0.0117091417277271,3.3089930027874,0,-0.416394978781513,0.00525067540648831,-0.738720353969328,0.00535657462645246,-0.0940696035936979,0.00514978425780134,-0.416394978781513,0.00525067540648831,0.200926800986533,0.00455970674561524,0.416582316359303,0.00525067540648831,0.299,0.0144775343204566,0.166040935387335,0.00371464597328701,0.990446985530866,0.0221590080509347,-250.778507005011
120,600,0.400477566597125,0.693147180559945,0.15,0,-0.00810267417434865,0.00665810464495521,-0.406232505400379,0.00663668745805092,0.390027157051682,0.00703326750138561,-0.00810267417434865,0.00665810464495521,0.0443516804344867,0.00210126657038836,0.165244025511505,0.00665810464495521,0.936,0.0077397674383666,0.210547755778052,0.00471034670673877,0.964774935472559,0.0216471836017672,0.082,0.00867617427210865,-3.84837831417688,94.8028829899666,0.598081803750592,0.00376222188964841,0.00577444740460812,-0.353663776867752,0.00581229812078218,0.361188220647049,0.00576076302622827,0.00376222188964841,0.00577444740460812,0.0333250528993038,0.00152232572162868,0.143624383315856,0.00577444740460812,0.945,0.00720936890441875,0.182604060274095,0.00408519402532086,0.998682910703224,0.0223456884872882,0.073,0.0082262385085773,2.06031666765853,0,-0.427190801296277,0.00422825706996261,-0.685885980899495,0.00425282879468284,-0.168495621693059,0.00420554919206726,-0.427190801296277,0.00422825706996261,0.200352260403995,0.00381023178408448,0.427190801296277,0.00422825706996261,0.091,0.00909499862561837,0.133709228737918,0.00299132528351502,0.987140252927598,0.0220843663476582,-319.492383082704
121,150,0.693147180559945,0.693147180559945,0.15,0,-0.0170793721302646,0.0119260673394105,-0.659943805717667,0.0125802448448732,0.625785061457138,0.0124332173677458,-0.0170793721302646,0.0119260673394105,0.142380556054333,0.00625848934312752,0.30328789360901,0.0119260673394105,0.904,0.00931579304192617,0.377135363210815,0.00843722275514262,0.869709173390858,0.0198173698765124,0.358,0.0151603430040352,-4.52871138491392,25.4336853826306,0.216666434586369,-0.0488052689815221,0.0118383771731872,-0.721931408445877,0.0121687699203299,0.624320870482833,0.0117085229839306,-0.0488052689815221,0.0118383771731872,0.142388981200903,0.00654311300917231,0.299463194368096,0.0118383771731872,0.925,0.00832916562447884,0.37436235667417,0.00837518541753539,0.917394626996031,0.0205770367982385,0.348,0.0150630674166984,-13.0369061182079,0,-0.390351508698081,0.00683211792649994,-0.806768321871182,0.00710391244013505,0.0260653044750198,0.00657318792512749,-0.390351508698081,0.00683211792649994,0.199005457869108,0.00596237238628149,0.395006347040171,0.00683211792649994,0.541,0.0157581407532742,0.216050538906067,0.00483345424730199,0.983387789016202,0.0220039155501049,-180.676017136804
